Name	cz	groupcz	logstellarmass	RA	DEC	Tel	F21	e_F21	rms	limflag	confused	F21corr	eF21corr-rand	eF21corr-sys	deconf-mode	groupid-s	groupmass-s	groupid-b	groupmass-b	dens-s	dens-corr-s	dens-b	dens-corr-b	dist-s	f_dist-s	dist-b	f_dist-b
rs1180	7049.9	6967.69	9.47	205.38541	4.1942	GBT	0.21	0.08	2.2	0	0	0.0	0.0	0.0	0	11763	12.02	21926	12.19	12.02	12.02	12.12	12.12	0.0	0	0.0	0
rs1182	6895.0	6892.33	9.21	205.42567	4.44996	ALFALFA	1.48	0.09	2.45	0	0	0.0	0.0	0.0	0	13746	11.22	24022	11.3	12.34	12.34	12.31	12.31	1.07	0	0.94	0
rs1183	6847.3	6967.69	9.65	205.4281	4.27415	ALFALFA	2.7	0.09	2.18	0	0	0.0	0.0	0.0	0	11763	12.02	21926	12.19	12.02	12.02	12.12	12.12	0.0	0	0.0	0
rs1184	7031.1	6933.45	8.81	205.46631000000002	4.93371	ALFALFA	0.81	0.07	2.48	0	0	0.0	0.0	0.0	0	0	0.0	21918	13.24	0.0	0.0	12.99	12.99	0.0	0	0.0	0
rs1185	5104.7	5091.9	9.31	205.49517	2.31239	AO	0.05	0.02	0.54	0	0	0.0	0.0	0.0	0	13174	11.31	23400	11.26	10.93	10.93	11.2	11.2	15.64	1	6.66	0
rs1186	6963.5	6966.36	9.69	205.49539	4.7636	ALFALFA	0.24	0.0	2.35	1	0	0.0	0.0	0.0	0	13177	11.64	23403	11.6	12.23	12.23	13.04	13.04	0.98	0	0.9	0
rs1187	6728.5	6727.84	8.93	205.52086	0.71833	GBT	0.23	0.03	0.65	0	0	0.0	0.0	0.0	0	13618	11.12	0	0.0	11.82	11.82	0.0	0.0	1.89	0	0.0	0
rs1189	6990.7	6967.69	10.51	205.54541	4.26283	ALFALFA	5.25	0.1	2.3	0	0	0.0	0.0	0.0	0	11763	12.02	21926	12.19	12.02	12.02	12.12	12.12	0.0	0	0.0	0
rs1190	6750.2	6798.54	9.89	205.57173	4.61984	ALFALFA	1.34	0.08	2.21	0	0	0.0	0.0	0.0	0	13177	11.64	23403	11.6	12.23	12.23	13.04	13.04	0.98	0	0.9	0
rs1191	6965.2	6988.53	9.91	205.60766999999998	3.85606	ALFALFA	2.18	0.11	2.38	0	0	0.0	0.0	0.0	0	15353	11.63	25645	11.65	12.34	12.34	12.43	12.43	1.24	0	1.16	0
rs1361	7147.7	7138.51	8.81	205.64039	3.1987	ALFALFA	0.69	0.08	3.25	0	0	0.0	0.0	0.0	0	0	0.0	23974	11.12	0.0	0.0	11.33	11.33	0.0	0	2.58	0
rs1195	5433.3	5452.74	9.83	205.74218	3.25415	ALFALFA	2.05	0.11	2.56	0	0	0.0	0.0	0.0	0	13180	11.45	23406	11.41	10.89	10.89	11.0	11.0	15.72	1	10.07	0
rs1196	6701.9	6686.64	10.13	205.83091000000002	1.3224200000000002	GBT	0.18	0.0	1.31	1	0	0.0	0.0	0.0	0	13181	11.6	23407	11.45	11.53	11.53	12.02	12.02	3.34	0	2.47	0
rs1197	6794.4	6909.66	10.37	205.91748	3.8965699999999996	ALFALFA	4.68	0.12	2.26	0	1	4.56	0.11	1.92	1	11768	12.54	21931	12.61	12.25	12.25	12.31	12.31	0.0	0	0.0	0
rs1198	6950.4	6909.66	9.19	205.93741	3.88907	ALFALFA	4.21	0.08	2.32	0	1	4.13	0.08	4.13	1	11768	12.54	21931	12.61	12.25	12.25	12.31	12.31	0.0	0	0.0	0
rs1200	6908.0	6909.24	8.65	206.00226999999998	4.73452	ALFALFA	0.69	0.08	2.32	0	0	0.0	0.0	0.0	0	0	0.0	21934	11.74	0.0	0.0	11.92	11.92	0.0	0	1.77	0
rs1201	6885.8	6909.66	10.75	206.01986000000002	3.90571	ALFALFA	0.89	0.15	2.4	0	0	0.0	0.0	0.0	0	11768	12.54	21931	12.61	12.25	12.25	12.31	12.31	0.0	0	0.0	0
rs1202	5178.4	5178.52	8.67	206.02116999999998	3.05064	ALFALFA	1.3	0.07	2.24	0	0	0.0	0.0	0.0	0	0	0.0	23964	11.1	0.0	0.0	11.09	11.09	0.0	0	9.83	0
rs1204	6958.6	6953.64	10.05	206.14104	4.77577	ALFALFA	3.16	0.09	2.47	0	0	0.0	0.0	0.0	0	11771	11.62	21934	11.74	12.07	12.07	11.92	11.92	2.02	0	1.77	0
rs1205	6837.4	6839.08	10.09	206.1723	4.94217	GBT	0.2	0.0	1.25	1	0	0.0	0.0	0.0	0	13184	11.57	23410	11.44	12.5	12.5	12.45	12.45	1.98	0	1.86	0
rs1206	6882.9	6870.17	10.55	206.21031000000002	4.0239	ALFALFA	0.45	0.0	2.38	1	0	0.0	0.0	0.0	0	11772	12.11	21935	12.02	12.26	12.26	12.32	12.32	0.0	0	0.0	0
rs1207	6932.9	6997.39	9.01	206.5528	3.5059099999999996	AO	0.15	0.01	0.27	0	0	0.0	0.0	0.0	0	14894	11.29	0	0.0	13.02	13.02	0.0	0.0	0.87	0	0.0	0
rs1209	5295.6	5294.23	9.21	206.62327	3.8784400000000003	GBT	0.31	0.03	0.75	0	0	0.0	0.0	0.0	0	13187	11.25	26530	11.04	10.61	10.61	10.52	10.59	12.04	0	12.54	0
rs1210	7061.1	6997.39	8.99	206.67573000000002	3.4597300000000004	AO	0.04	0.0	0.35	1	0	0.0	0.0	0.0	0	14894	11.29	0	0.0	13.02	13.02	0.0	0.0	0.87	0	0.0	0
rs1211	6847.4	6949.48	9.85	206.71636	3.7479	ALFALFA	3.57	0.08	1.97	0	0	0.0	0.0	0.0	0	11780	12.28	21943	12.39	12.92	12.92	12.65	12.65	0.0	0	0.0	0
rs1212	7063.1	6949.48	9.45	206.72546	3.6608400000000003	ALFALFA	1.52	0.07	2.17	0	0	0.0	0.0	0.0	0	11780	12.28	21943	12.39	12.92	12.92	12.65	12.65	0.0	0	0.0	0
rs1213	6758.1	6949.48	9.39	206.77961000000002	3.6224	AO	0.45	0.02	0.35	0	1	0.45	0.02	0.03	1	11780	12.28	21943	12.39	12.92	12.92	12.65	12.65	0.0	0	0.0	0
rs1214	6947.2	6949.48	10.41	206.78843	3.64395	ALFALFA	1.65	0.09	2.17	0	1	1.4	0.08	0.09	1	11780	12.28	21943	12.39	12.92	12.92	12.65	12.65	0.0	0	0.0	0
rs1363	7111.3	7113.54	9.35	206.8108	3.13855	ALFALFA	0.36	0.0	2.56	1	0	0.0	0.0	0.0	0	13700	11.26	23969	11.08	12.58	12.58	12.5	12.5	0.79	0	0.83	0
rs1364	7114.8	6949.48	10.35	206.82719	3.7675400000000003	ALFALFA	0.83	0.16	2.38	0	0	0.0	0.0	0.0	0	11780	12.28	21943	12.39	12.92	12.92	12.65	12.65	0.0	0	0.0	0
rs1217	6599.4	6598.74	10.03	206.91017	3.33414	GBT	0.17	0.0	1.57	1	0	0.0	0.0	0.0	0	11790	11.59	21953	11.46	12.97	12.97	12.15	12.15	0.2	0	0.21	0
rs1365	7105.5	7017.97	9.35	206.9247	3.36628	ALFALFA	0.22	0.0	2.61	1	0	0.0	0.0	0.0	0	11791	12.96	21954	12.89	13.01	13.01	12.93	12.93	0.0	0	0.0	0
rs1218	7009.7	7017.97	11.09	206.92958000000002	3.4116199999999997	ALFALFA	0.36	0.0	2.54	1	0	0.0	0.0	0.0	0	11791	12.96	21954	12.89	13.01	13.01	12.93	12.93	0.0	0	0.0	0
rs1219	6954.1	7017.97	10.45	206.99043999999998	3.4497400000000003	ALFALFA	0.51	0.0	2.94	1	0	0.0	0.0	0.0	0	11791	12.96	21954	12.89	13.01	13.01	12.93	12.93	0.0	0	0.0	0
rs1220	6954.3	6950.41	9.61	207.0008	4.98825	ALFALFA	1.73	0.08	2.25	0	0	0.0	0.0	0.0	0	13191	11.35	23416	11.4	11.27	11.27	11.3	11.3	1.98	0	2.08	0
rs1222	7117.0	7126.93	9.13	207.06596000000002	4.37047	ALFALFA	2.26	0.08	2.32	0	0	0.0	0.0	0.0	0	13742	11.21	24017	11.4	12.55	12.55	12.56	12.56	0.89	0	0.91	0
rs1366	7223.2	7225.07	9.77	207.24379	3.52255	ALFALFA	0.34	0.0	2.7	1	0	0.0	0.0	0.0	0	14841	11.43	25119	11.27	12.53	12.53	12.49	12.49	0.83	0	0.88	0
rs1223	6948.0	7047.33	8.73	207.31733	4.17563	ALFALFA	0.95	0.08	2.25	0	0	0.0	0.0	0.0	0	0	0.0	21962	13.08	0.0	0.0	12.43	12.43	0.0	0	0.0	0
rs1224	7186.5	7047.33	9.43	207.34601	4.25914	ALFALFA	0.29	0.0	2.34	1	0	0.0	0.0	0.0	0	10300	13.11	21962	13.08	12.44	12.44	12.43	12.43	0.0	0	0.0	0
rs1225	7020.4	7047.33	9.05	207.37231	4.21482	ALFALFA	0.29	0.0	2.52	1	0	0.0	0.0	0.0	0	10300	13.11	0	0.0	12.44	12.44	0.0	0.0	0.0	0	0.0	0
rs1226	6987.6	7047.33	11.27	207.41142	4.2384	ALFALFA	1.3	0.1	2.3	0	1	1.02	0.09	0.44	1	10300	13.11	21962	13.08	12.44	12.44	12.43	12.43	0.0	0	0.0	0
rs1227	7102.6	7047.33	9.11	207.41998999999998	4.23519	ALFALFA	1.3	0.1	2.3	0	1	0.59	0.07	0.34	1	10300	13.11	21962	13.08	12.44	12.44	12.43	12.43	0.0	0	0.0	0
rs1228	6914.6	7047.33	9.25	207.47156999999999	4.178	ALFALFA	0.27	0.0	2.45	1	0	0.0	0.0	0.0	0	10300	13.11	21962	13.08	12.44	12.44	12.43	12.43	0.0	0	0.0	0
rs1367	7202.4	7047.33	10.11	207.48345	4.139959999999999	ALFALFA	0.32	0.0	2.35	1	0	0.0	0.0	0.0	0	10300	13.11	21962	13.08	12.44	12.44	12.43	12.43	0.0	0	0.0	0
rs1368	6910.4	6910.42	8.77	207.64502	4.25399	ALFALFA	0.83	0.05	2.03	0	0	0.0	0.0	0.0	0	0	0.0	20224	11.14	0.0	0.0	12.62	12.62	0.0	0	0.56	0
rs1229	6903.3	6907.66	9.67	207.79386	4.36161	ALFALFA	0.84	0.06	2.27	0	0	0.0	0.0	0.0	0	11810	11.37	21975	11.3	12.2	12.2	12.41	12.41	0.9	0	0.96	0
rs1369	7154.3	7047.24	9.27	207.97784	2.4378599999999997	ALFALFA	0.21	0.0	2.05	1	0	0.0	0.0	0.0	0	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1230	7002.6	7001.61	10.77	207.98893999999999	2.00343	ALFALFA	0.39	0.0	2.64	1	0	0.0	0.0	0.0	0	11816	12.32	21982	12.24	13.17	13.17	13.11	13.11	0.0	0	0.0	0
rs1231	6616.5	6610.86	10.11	207.99862	2.47004	GBT	0.19	0.0	1.88	1	0	0.0	0.0	0.0	0	14843	11.63	25121	11.5	12.73	12.73	12.67	12.67	0.2	0	0.23	0
rs1370	4289.1	4291.19	8.75	208.01677	3.369	ALFALFA	2.49	0.08	2.41	0	0	0.0	0.0	0.0	0	0	0.0	23424	11.16	0.0	0.0	12.28	12.28	0.0	0	1.62	0
rs1371	4331.3	4329.06	8.61	208.04079	3.6368199999999997	ALFALFA	1.94	0.05	1.95	0	1	1.69	0.04	1.67	1	0	0.0	26533	11.12	0.0	0.0	12.09	12.09	0.0	0	2.32	0
rs1232	7048.1	7047.24	11.31	208.04196000000002	2.32528	ALFALFA	0.41	0.0	2.37	1	0	0.0	0.0	0.0	0	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1233	7033.0	7047.24	9.99	208.04817	2.31527	ALFALFA	0.35	0.0	2.6	1	0	0.0	0.0	0.0	0	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1372	7062.4	7047.24	9.95	208.05053999999998	2.40405	ALFALFA	1.19	0.07	1.92	0	1	1.19	0.08	0.66	1	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1373	4324.4	4329.06	8.45	208.05208000000002	3.65519	ALFALFA	1.94	0.05	1.95	0	1	2.13	0.06	0.8	1	0	0.0	26534	10.89	0.0	0.0	0.0	0.0	0.0	0	2.36	0
rs1234	7057.3	7047.24	10.25	208.06067	2.35969	ALFALFA	0.78	0.12	2.08	0	1	0.46	0.07	0.46	1	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1235	6952.3	7047.24	10.51	208.09506000000002	2.34584	GBT	0.29	0.0	1.63	1	0	0.0	0.0	0.0	0	11817	13.45	21983	13.4	12.8	12.8	12.77	12.77	0.0	0	0.0	0
rs1374	4320.5	4421.57	11.01	208.14949	0.81847	ALFALFA	0.52	0.0	2.5	1	0	0.0	0.0	0.0	0	11821	12.62	21987	12.56	11.78	11.78	11.75	11.75	0.0	0	0.0	0
rs1238	6795.0	6794.1	9.83	208.16073	3.4640800000000005	ALFALFA	0.9	0.1	2.75	0	0	0.0	0.0	0.0	0	13201	11.52	23427	11.45	11.05	11.05	11.17	11.17	1.89	0	1.98	0
rs1239	4524.5	4421.57	9.59	208.18372	0.80281	GBT	0.13	0.0	1.25	1	0	0.0	0.0	0.0	0	11821	12.62	21987	12.56	11.78	11.78	11.75	11.75	0.0	0	0.0	0
rs1240	4527.9	4528.73	8.81	208.18562	0.13032	ALFALFA	1.26	0.07	2.04	0	0	0.0	0.0	0.0	0	0	0.0	21988	11.08	0.0	0.0	11.4	11.49	0.0	0	1.54	0
rs1376	4262.1	4257.15	8.33	208.19994	1.9634900000000002	ALFALFA	1.76	0.07	2.5	0	0	0.0	0.0	0.0	0	0	0.0	26537	11.05	0.0	0.0	12.01	12.01	0.0	0	2.3	0
rs1377	4297.4	4319.76	9.85	208.20883999999998	2.26383	S05-AO	17.46	2.17	1.67	0	1	12.16	0.1	7.76	1	11823	11.56	21989	11.76	11.74	11.74	12.3	12.3	1.56	0	1.51	0
rs1242	6950.1	6950.1	9.43	208.21442	1.67746	AO	0.09	0.0	0.7	1	0	0.0	0.0	0.0	0	15857	11.29	26159	11.09	12.68	12.68	12.63	12.63	1.21	0	1.25	0
rs1243	4595.6	4580.81	10.77	208.23558	2.81461	ALFALFA	10.67	0.1	2.22	0	0	0.0	0.0	0.0	0	11825	12.2	21991	12.24	11.81	11.81	12.3	12.3	0.0	0	0.0	0
rs1378	4330.5	4319.76	8.97	208.25372	2.2621	ALFALFA	11.45	0.16	2.58	0	1	8.84	0.09	8.84	1	11823	11.56	21989	11.76	11.74	11.74	12.3	12.3	1.56	0	1.51	0
rs1245	5018.3	5047.43	9.07	208.28967	4.96082	ALFALFA	1.74	0.09	2.37	0	0	0.0	0.0	0.0	0	15422	11.15	25717	11.18	11.13	11.13	11.12	11.12	5.99	0	6.08	0
rs1246	4386.2	4470.52	8.47	208.30976	3.89837	ALFALFA	3.04	0.07	2.26	0	0	0.0	0.0	0.0	0	0	0.0	20140	11.47	0.0	0.0	11.74	11.74	0.0	0	3.14	0
rs1248	4594.5	4624.79	10.09	208.42511000000002	3.3777	ALFALFA	5.15	0.11	2.45	0	0	0.0	0.0	0.0	0	11830	11.61	21996	11.64	11.67	11.67	11.9	11.9	1.8	0	1.74	0
rs1251	4593.1	4470.52	9.15	208.51632	3.9516400000000003	ALFALFA	3.94	0.1	2.61	0	0	0.0	0.0	0.0	0	11831	11.2	20140	11.47	11.61	11.61	11.74	11.74	3.45	0	3.14	0
rs1252	7080.4	7080.4	8.27	208.58739	4.03563	ALFALFA	0.87	0.08	2.33	0	0	0.0	0.0	0.0	0	0	0.0	20323	11.13	0.0	0.0	11.16	11.16	0.0	0	2.8	0
rs1383	4316.4	4351.43	8.89	208.73604	2.0958200000000002	ALFALFA	1.43	0.08	2.64	0	0	0.0	0.0	0.0	0	0	0.0	23433	11.33	0.0	0.0	11.88	11.88	0.0	0	2.69	0
rs1384	7229.3	7236.27	8.93	208.77112	3.29604	ALFALFA	0.3	0.08	2.37	0	0	0.0	0.0	0.0	0	16297	11.1	0	0.0	10.89	10.89	0.0	0.0	2.15	0	0.0	0
rs1385	4391.9	4351.43	8.91	208.81016	1.9075900000000001	ALFALFA	2.27	0.08	2.09	0	0	0.0	0.0	0.0	0	13206	11.29	23433	11.33	11.98	11.98	11.88	11.88	2.74	0	2.69	0
rs1386	7072.1	7063.01	9.49	208.92348	2.87106	ALFALFA	0.26	0.0	2.26	1	0	0.0	0.0	0.0	0	13685	11.32	23958	11.16	11.04	11.04	11.22	11.22	1.81	0	1.86	0
rs1387	7226.2	7243.02	8.91	208.92609	4.39489	ALFALFA	1.0	0.09	2.43	0	0	0.0	0.0	0.0	0	16298	11.09	24018	11.19	10.74	10.83	10.79	10.79	3.54	0	3.71	0
rs1388	7101.0	7100.97	8.61	208.99104	3.04612	ALFALFA	0.5	0.09	2.24	0	0	0.0	0.0	0.0	0	0	0.0	26543	11.01	0.0	0.0	11.27	11.27	0.0	0	2.15	0
rs1253	4680.3	4680.3	8.33	209.04332	1.7977400000000001	ALFALFA	1.23	0.05	1.94	0	0	0.0	0.0	0.0	0	0	0.0	26545	11.01	0.0	0.0	11.43	11.43	0.0	0	3.05	0
rs1390	7156.2	7153.32	8.39	209.45673	2.45364	ALFALFA	0.79	0.06	2.35	0	0	0.0	0.0	0.0	0	0	0.0	23937	11.11	0.0	0.0	11.25	11.25	0.0	0	2.61	0
rs1391	7161.0	7167.7	9.71	209.6861	2.45674	ALFALFA	3.53	0.1	2.06	0	0	0.0	0.0	0.0	0	15481	11.51	25777	11.66	11.04	11.04	11.15	11.15	2.95	0	3.04	0
rs1254	4832.5	4857.01	10.45	209.68998	2.84433	ALFALFA	0.26	0.0	2.31	1	0	0.0	0.0	0.0	0	11864	12.06	22033	11.95	11.44	11.44	11.51	11.51	0.0	0	4.47	0
rs1395	7189.1	7165.3	8.95	209.98334	1.9944099999999998	ALFALFA	0.67	0.07	2.8	0	0	0.0	0.0	0.0	0	16306	11.11	23916	11.12	11.19	11.19	11.36	11.36	3.55	0	3.67	0
rs1396	7098.3	7165.4	8.39	210.34512	1.9913299999999998	ALFALFA	3.06	0.09	2.62	0	1	0.88	0.15	0.47	3	0	0.0	23719	11.42	0.0	0.0	11.43	11.43	0.0	0	4.4	0
rs1397	7237.3	7165.4	9.11	210.3646	1.9732	ALFALFA	3.06	0.09	2.62	0	1	2.43	0.11	0.49	2	13474	11.21	23719	11.42	10.96	10.96	11.43	11.43	4.26	0	4.4	0
rs1398	7218.4	7221.68	9.35	210.44356000000002	1.15689	ALFALFA	0.4	0.0	2.88	1	0	0.0	0.0	0.0	0	13214	11.27	23441	11.15	10.96	10.96	11.08	11.08	4.84	1	5.01	1
rs1399	7151.9	7143.59	9.01	210.5085	0.99331	ALFALFA	0.79	0.11	2.97	0	0	0.0	0.0	0.0	0	14854	11.1	25132	11.16	10.8	10.8	10.89	10.89	5.03	1	5.21	1
rs1400	7247.3	7341.94	8.47	210.55515	4.0951699999999995	ALFALFA	0.52	0.06	2.34	0	0	0.0	0.0	0.0	0	0	0.0	26549	11.02	0.0	0.0	10.4	10.49	0.0	0	5.74	0
rs1401	7185.0	7179.84	9.03	210.67465	1.88982	ALFALFA	2.76	0.07	1.98	0	0	0.0	0.0	0.0	0	13217	11.15	23444	11.45	11.02	11.02	11.21	11.21	4.79	0	4.83	0
rs1258	5222.4	5221.32	9.57	212.13646	3.0246	ALFALFA	1.98	0.09	2.16	0	0	0.0	0.0	0.0	0	11952	11.38	22124	11.36	10.55	10.55	10.54	10.54	9.3	0	13.64	1
rs1259	5225.0	5227.11	8.97	212.19482000000002	4.90986	ALFALFA	3.18	0.05	2.23	0	0	0.0	0.0	0.0	0	14871	11.13	25147	11.32	10.57	10.57	10.59	10.59	8.94	0	9.46	0
rs1260	5923.8	5924.74	8.55	212.59376	4.015619999999999	ALFALFA	1.09	0.08	2.33	0	0	0.0	0.0	0.0	0	0	0.0	24004	11.11	0.0	0.0	10.88	10.88	0.0	0	6.59	1
rs1262	5282.8	5284.2	8.67	212.94112	1.9472599999999998	ALFALFA	0.95	0.07	2.52	0	0	0.0	0.0	0.0	0	0	0.0	26553	11.04	0.0	0.0	10.82	10.82	0.0	0	17.73	1
rs1263	5249.8	5253.58	9.07	213.16662999999997	1.755	ALFALFA	1.46	0.07	2.53	0	0	0.0	0.0	0.0	0	13235	11.2	23463	11.19	10.3	10.3	10.65	10.65	13.91	1	18.34	1
rs1264	5297.9	5295.31	8.95	213.20522999999997	1.48926	ALFALFA	1.67	0.1	2.82	0	0	0.0	0.0	0.0	0	13639	11.12	23902	11.19	10.22	10.24	10.26	10.27	14.5	1	19.19	1
rs1402	7218.2	7221.74	10.45	213.78305	3.11288	ALFALFA	1.55	0.15	2.59	0	0	0.0	0.0	0.0	0	13239	12.05	23467	12.02	10.95	10.95	10.95	10.95	0.0	0	0.0	0
rs1265	5817.3	5767.07	9.13	213.80025	4.87195	S05-AO	3.44	0.39	3.31	0	1	2.49	0.3	0.39	3	11996	11.57	22169	11.76	10.94	10.94	11.0	11.0	5.48	0	5.48	0
rs1266	5720.1	5767.07	9.99	213.8013	4.82434	ALFALFA	6.02	0.1	2.35	0	1	4.43	0.13	0.89	2	11996	11.57	22169	11.76	10.94	10.94	11.0	11.0	5.48	0	5.48	0
rs1267	5751.6	5750.41	9.75	213.84891000000002	4.40862	ALFALFA	3.87	0.06	2.29	0	0	0.0	0.0	0.0	0	11999	11.45	22172	11.54	10.72	10.72	10.91	10.91	5.94	1	6.61	1
rs1268	7223.7	7223.41	8.91	213.85519	4.93409	AO	0.15	0.03	0.61	0	0	0.0	0.0	0.0	0	16313	11.09	0	0.0	10.08	10.37	0.0	0.0	4.06	0	0.0	0
rs1269	5723.9	5723.9	8.29	213.94829	4.160069999999999	ALFALFA	1.0	0.06	2.03	0	0	0.0	0.0	0.0	0	0	0.0	26555	11.05	0.0	0.0	10.99	11.05	0.0	0	6.87	1
rs1270	6151.3	6141.52	8.93	216.07292999999999	4.69968	ALFALFA	0.45	0.07	2.29	0	0	0.0	0.0	0.0	0	16315	11.1	26556	11.0	9.38	9.8	0.0	0.0	7.74	1	8.5	1
rs1403	7177.5	7128.91	9.31	216.85218999999998	3.0722400000000003	ALFALFA	0.63	0.08	2.65	0	0	0.0	0.0	0.0	0	12061	11.93	22240	11.88	10.56	10.56	10.67	10.67	7.6	1	7.79	1
rs1404	7090.2	7128.91	10.41	216.89842000000002	2.95453	ALFALFA	1.45	0.1	2.69	0	1	0.93	0.12	0.19	2	12061	11.93	22240	11.88	10.56	10.56	10.67	10.67	7.6	1	7.79	1
rs1276	6762.7	6763.81	9.17	219.17502000000002	2.3860200000000003	ALFALFA	2.82	0.09	2.57	0	1	2.45	0.08	1.94	1	12114	11.19	22297	11.52	11.08	11.08	10.65	10.65	6.01	0	10.03	1
rs1406	7068.3	7063.23	8.93	219.89414	2.65101	ALFALFA	0.39	0.12	2.6	0	0	0.0	0.0	0.0	0	16319	11.1	23943	11.1	11.54	11.54	11.08	11.08	3.62	0	10.95	1
rs1278	6939.5	6939.75	9.43	220.02735	3.8733800000000005	AO	0.18	0.02	0.33	0	0	0.0	0.0	0.0	0	13726	11.3	23995	11.14	11.61	11.61	11.19	11.19	1.98	0	9.79	1
rs1279	6863.3	6867.73	10.01	220.15399	3.4647699999999997	GBT	0.14	0.0	0.91	1	0	0.0	0.0	0.0	0	10307	12.25	25139	11.45	12.04	12.04	11.67	11.67	0.0	0	10.18	1
rs1407	7157.9	7293.91	9.01	220.1593	3.3564800000000004	ALFALFA	0.28	0.0	2.56	1	0	0.0	0.0	0.0	0	10307	12.25	0	0.0	12.04	12.04	0.0	0.0	0.0	0	0.0	0
rs1408	7196.0	7183.81	9.27	220.37277999999998	3.1952700000000003	ALFALFA	0.28	0.0	2.55	1	0	0.0	0.0	0.0	0	14860	11.21	26561	11.05	11.68	11.68	11.26	11.26	1.53	0	11.18	1
rs1409	7240.1	7240.01	10.15	220.58858999999998	3.27094	ALFALFA	1.4	0.1	2.53	0	0	0.0	0.0	0.0	0	14861	11.69	25138	11.65	11.58	11.58	11.15	11.15	2.21	0	11.45	1
rs1282	6936.1	6935.19	10.23	222.84747000000002	0.00713	AO	0.16	0.0	1.02	1	0	0.0	0.0	0.0	0	12400	11.81	22586	11.7	10.07	10.24	10.07	10.23	16.14	1	16.6	1
rs1283	6498.6	6508.78	8.81	223.28815	4.85133	ALFALFA	2.23	0.09	2.44	0	0	0.0	0.0	0.0	0	0	0.0	25370	11.33	0.0	0.0	10.88	10.88	0.0	0	8.0	0
rs1286	6445.4	6438.62	9.23	223.80192999999997	2.81688	ALFALFA	1.43	0.09	2.48	0	0	0.0	0.0	0.0	0	13679	11.24	23951	11.27	11.18	11.18	11.22	11.22	14.47	1	14.47	1
rs1287	6558.5	6548.33	9.83	223.80655	3.6120400000000004	AO	0.17	0.0	1.08	1	0	0.0	0.0	0.0	0	15242	11.48	25540	11.31	11.47	11.47	11.34	11.34	11.73	0	11.73	0
rs1288	6549.6	6539.67	10.03	223.88738999999998	3.03721	AO	0.14	0.0	1.01	1	0	0.0	0.0	0.0	0	14857	11.6	25136	11.48	11.36	11.36	11.28	11.28	13.62	1	13.82	0
rs1290	6549.6	6548.1	8.71	224.11001000000002	2.3477200000000003	ALFALFA	1.15	0.08	2.46	0	0	0.0	0.0	0.0	0	0	0.0	23928	11.18	0.0	0.0	10.99	10.99	0.0	0	15.71	1
rs1291	6541.3	6536.59	9.23	224.22974	4.20514	ALFALFA	0.85	0.1	2.86	0	0	0.0	0.0	0.0	0	14869	11.24	25145	11.2	11.38	11.38	11.36	11.36	9.24	0	9.24	0
rs1292	6528.2	6525.98	9.99	224.37705	3.77584	AO	0.22	0.0	1.56	1	0	0.0	0.0	0.0	0	14866	11.63	25142	11.5	11.66	11.66	11.64	11.64	10.83	0	10.83	0
rs1293	6454.3	6505.98	9.65	224.53457999999998	3.42401	ALFALFA	3.98	0.1	2.41	0	0	0.0	0.0	0.0	0	12180	11.62	22362	11.77	11.38	11.38	11.36	11.36	11.96	0	11.96	0
rs1294	6535.1	6505.98	9.87	224.64166	3.51853	ALFALFA	1.02	0.11	3.18	0	0	0.0	0.0	0.0	0	12180	11.62	22362	11.77	11.38	11.38	11.36	11.36	11.96	0	11.96	0
rs1296	6472.7	6475.51	8.29	227.65311	3.3090300000000004	ALFALFA	0.84	0.1	3.71	0	0	0.0	0.0	0.0	0	0	0.0	26568	11.07	0.0	0.0	10.1	10.2	0.0	0	7.61	0
rs1297	6275.6	6285.46	9.09	230.94147999999998	2.67035	ALFALFA	0.63	0.07	2.63	0	0	0.0	0.0	0.0	0	13674	11.2	23946	11.12	10.26	10.26	10.36	10.36	9.75	0	9.75	0
rs1300	6483.3	6454.25	10.57	231.26827000000003	4.8299199999999995	ALFALFA	1.16	0.17	2.65	0	1	1.02	0.15	0.2	2	15486	12.1	25781	12.09	10.86	10.86	11.04	11.04	0.0	0	0.0	0
rs1301	6492.5	6454.25	9.75	231.2712	4.90647	ALFALFA	2.18	0.06	2.54	0	0	0.0	0.0	0.0	0	15486	12.1	25781	12.09	10.86	10.86	11.04	11.04	0.0	0	0.0	0
rs1302	6442.9	6425.55	8.59	231.71605	3.59754	ALFALFA	1.06	0.06	2.41	0	0	0.0	0.0	0.0	0	0	0.0	23986	11.15	0.0	0.0	11.05	11.05	0.0	0	6.04	0
rs1303	6537.9	6546.75	8.57	231.73595	4.07369	ALFALFA	0.87	0.07	2.45	0	0	0.0	0.0	0.0	0	0	0.0	25372	11.11	0.0	0.0	10.88	10.88	0.0	0	4.21	0
